State,v009_rawvalue_norm,v011_rawvalue_norm,v049_rawvalue_norm,v070_rawvalue_norm,v045_rawvalue_norm,v014_rawvalue_norm,v138_rawvalue_norm,v060_rawvalue_norm,v061_rawvalue_norm,v132_rawvalue_norm,v143_rawvalue_norm,v004_rawvalue_norm,v062_rawvalue_norm,v088_rawvalue_norm,v005_rawvalue_norm,v085_rawvalue_norm,v131_rawvalue_norm,v024_rawvalue_norm,v044_rawvalue_norm,v069_rawvalue_norm,v023_rawvalue_norm,v140_rawvalue_norm,v063_rawvalue_norm,v141_rawvalue_norm,v149_rawvalue_norm,v136_rawvalue_norm,v153_rawvalue_norm,v154_rawvalue_norm,v067_rawvalue_norm,v137_rawvalue_norm,v036_rawvalue_norm,v042_rawvalue_norm,v144_rawvalue_norm,v145_rawvalue_norm,v147_rawvalue_norm,v168_rawvalue_norm,v171_rawvalue_norm,v151_rawvalue_norm,v172_rawvalue_norm,v167_rawvalue_norm,v169_rawvalue_norm,v177_rawvalue_norm,v183_rawvalue_norm,v184_rawvalue_norm,real_gdp_total_norm,real_pce_total_norm,disposable_income_total_norm,real_pc_income_norm,pc_pce_norm,rpp_index_norm,employment_total_norm,arts_ratio_norm,predictor_index
MD,0.7504192635122399,0.4635915211770197,0.7330188346746512,0.6401209905715955,0.6401956393757952,0.7230574056314069,0.37985211383924905,0.5009426819051025,0.7545645321406874,0.8117111320796649,0.44923736263075414,0.5143914129267504,0.6752353688180279,0.5755656120318088,0.519889376798537,0.7758062610631504,0.6089128333314752,0.7854008302270064,0.8385438597510069,0.5324073094312427,0.6532456528431452,0.21605638365200722,0.9517458277254415,0.5058527508838043,0.6961993773282038,0.6836427607618863,0.795881014458586,0.5442544577235628,0.25890679657351207,0.003392563661118675,0.8631561612448833,0.7269014778596606,0.8944577389315654,0.7849961658240817,0.6436679709634106,0.6561762099015572,0.7887068842098056,0.3430933691112894,0.20583815690084392,0.5588031821681021,0.4424104023961032,0.6300182188283562,0.20945607912071174,0.34027893419209754,0.11351976956020174,0.12481365191996902,0.11052689201859142,0.40062338647173296,0.28151031529778126,0.2624653352194169,0.1340377307546846,0.1785101010701087,0.5334771977928427
ME,0.43098408960155327,0.5293350621873347,0.381144719941573,0.5761701637757112,0.9147546724123661,0.8181098076222377,0.5468493419938024,0.6979273787155909,0.9650955929788899,0.23297647373177569,0.6822233328485171,0.1931443118894776,0.30656389115562616,0.7159644436879495,0.7085528774532519,0.6330410178352808,0.29398055053012184,0.7278956654844979,0.7731532773474318,0.48078943526784096,0.7422993460603515,0.29122411105574136,0.3233285056733947,0.07158162642440676,0.684415193532593,0.8337120098619092,0.9791482465646765,0.7742708497363764,0.16156285703032722,0.46922075887856945,0.6278465961959786,0.4921576455897001,0.6323500761500188,0.5148098286715894,0.60225411567241,0.9440645872224408,0.489817469471476,0.35370908553031555,0.45577033684045,0.8781748300678168,0.7312274235836702,0.89720400782532,0.43477808093634185,0.8697482934062715,0.011050342917311587,0.02094892038045615,0.013467304902499547,0.24836765304472438,0.3085574153367069,0.5724743660440992,0.017901034444079367,0.11832787328975036,0.522924156035045
MI,0.3535325582503815,0.332057814098054,0.4365917432341205,0.5771427158889876,0.7114299920557161,0.6480099208594302,0.6529482605644015,0.5178685104671527,0.9399385546647042,0.645070391984547,0.3993585786817191,0.6306015226171654,0.6740447493386146,0.5980586639006052,0.28115825782173803,0.8147795226852236,0.5986840772176206,0.49554001680408355,0.8528301581290689,0.45375176701798314,0.41914748601990365,0.24161913057977902,0.3158217427710537,0.10772737606222121,0.5675014669180151,0.8021374919299911,0.9447432393089681,0.7084295594277653,0.09323122195264348,0.46929936943211087,0.5039762289541923,0.39823972410632846,0.49640386531154723,0.4442545588480457,0.5113585804031483,0.7307362395330795,0.29513236979504553,0.5303297830574861,0.2849690533573634,0.24244679810410766,0.39803950340412453,0.7563144972028814,0.5802215478037616,0.7616018050372263,0.14966153475218996,0.2222248521117877,0.1524486716461348,0.2572389220655392,0.22715453483845854,0.6958090579970749,0.20992444121060036,0.1858582762827144,0.48651267175571156
MN,0.5935933102899805,0.5524348190751478,0.2689287563142582,0.7788905156476389,0.7813354852504627,0.8521205103320892,0.8688162470477699,0.7885319605345651,0.9434369678937902,0.6769673328325795,0.9582073413546678,0.48500701104386906,0.6875386992032745,0.6261823574516467,0.45392450928395617,0.8641893799888174,0.519059106028664,0.8717443992565181,0.8920523017938679,0.7156416033183587,0.7958273942131333,0.3539504745367544,0.6546339145387697,0.5218806724978613,0.9563715916858279,0.8800320411029273,0.9474800274339357,0.851441685255702,0.18480009799491448,0.5477757587163942,0.9214418381239428,0.8183535184779481,0.9267938155509476,0.8518034258768843,0.82082141054362,0.9348371362735298,0.6568436830557253,0.4260551893401257,0.21891779902590833,0.6156503949064471,0.5571869501931779,1.0,0.7598466053354447,0.883449838786332,0.10307586307516015,0.12510518273545818,0.09628354309975087,0.4354672331788807,0.2851957960295835,0.5531819671214045,0.1334112473583012,0.21815075210746615,0.6382760644989786
MO,0.29291514065802177,0.3068137186325639,0.4460368677829192,0.37809588862404025,0.6456261609339976,0.42041999512929634,0.6179447933280114,0.49917828466305075,0.9176220054300455,0.4512813158084666,0.5503928013855884,0.7530433148086155,0.8199309181801926,0.8137875852796451,0.37156060989270023,0.5111657923721453,0.6743866706129368,0.5560894604820501,0.8138092370341612,0.4039379822660955,0.7460539941253291,0.308251716727869,0.27420839039138006,0.33906780347449184,0.585107099924289,0.8682167922873255,0.8004044988280815,0.8053918146000161,0.08858242240302759,0.5088608054079988,0.4570534730238957,0.45027200128855904,0.4456387399871613,0.4487957507973481,0.4226822306518532,0.6726997213358314,0.8421365002250468,0.5672921552464552,0.2963068672063507,0.542332150832983,0.3871918665651698,0.36882601903776885,0.6686047923098469,0.8258652838686859,0.08940630202757915,0.13123576969023254,0.09000844110737989,0.2861444271591308,0.21655897236278707,0.7731344953527215,0.13509469218315248,0.1877415078947704,0.49690125643179706
MS,0.24129970110962687,0.008338120251769665,0.7843331041957843,0.013942404862262578,0.39787554919581797,0.05293672934640246,0.8566451712463118,0.0154720559089682,0.8572448681020529,0.00547634247765725,0.42079592732024595,1.0,0.8779717211207236,0.9565567718801784,0.13891316780689625,0.3336902368011119,0.5030494675327926,0.00990266960772094,0.5203998292740736,0.17285206097014053,0.4312742961883334,0.3425044905044754,0.002933155262572802,0.8619539465141295,0.21066137498670864,0.7509188434431925,0.8464782301776707,0.661646089919569,0.004237491197176794,0.47568421465386795,0.44435922577769843,0.4724397801956652,0.36408393698094227,0.4362697483422346,0.13294472083297929,0.15675413403016386,0.8276273321481848,0.6476420444010681,0.28343723841385926,0.506609766117931,0.0,0.16181834722774519,0.3551705489699707,0.0,0.024928958589302823,0.0461787326755647,0.030393038584623576,0.09794918117796625,0.08703308680420398,0.9464384185667362,0.04862995371257325,0.0659871475203161,0.36335230237710375
MT,0.4428039573830302,0.6694679960864685,0.16283040685188374,0.7393251586956898,0.7779093789230774,0.5193066447048246,0.9077075647909121,0.8512682216209693,0.9931317073391072,0.3949376981884723,0.847926970837016,0.590680037720828,0.6090329683013141,0.6504695497445386,0.8138709281209587,0.5627934889627322,0.4737414307738557,0.6679919157753661,0.8051020028172499,0.47410654363946914,0.7575047325785772,0.3833282134803238,0.2776754019900031,0.20919391692110634,0.47445539532139896,0.7834613094659586,0.8419159561663442,0.7145342778440434,0.19193127039141056,0.9175751561440554,0.5984028196419972,0.6130910648478147,0.5898461931869181,0.619751890506239,0.5670044958155622,1.0,0.4006207195186362,0.538605493108384,0.13263620932017575,0.7128370757916755,0.49159638129238287,0.7445027360384838,0.7832767623309546,0.887660958043056,0.006141939549218465,0.013257170522371941,0.008526237688575047,0.30752524492174216,0.252474892954457,0.7470489982178106,0.012117760454873481,0.26203739304291496,0.552862688917163
NC,0.4612900765644945,0.39186918255397063,0.5881944427003591,0.5483829201008494,0.5547351671515314,0.49443986385359623,0.6734790995343204,0.411260433328086,0.8656716633480191,0.40505236106537296,0.5903090181001859,0.7480148758295405,0.7139027400598486,0.8352076353562808,0.3983294848058964,0.437917980940874,0.44258028491805773,0.45098505443762055,0.712151056962616,0.4486660884837472,0.5750884035136373,0.3060464347562459,0.30087160455637096,0.8354860311053011,0.5055560873924404,0.7643574811732452,0.7516490070793956,0.6814713744880491,0.12392886687612585,0.455340571088376,0.6486074760280236,0.6633828944650033,0.5633951810469185,0.6527569408010278,0.5186693705691172,0.47697482312193884,0.5677917059105713,0.32499681797673435,0.25704845591774506,0.7686472035873074,0.24819233104280186,0.7073309312128749,0.8051484360311614,0.8202204404445531,0.16806338920469804,0.2187731432171052,0.15813286832539603,0.25543790390480814,0.19278629817049436,0.7275248347678758,0.23114840267182585,0.18426347387449926,0.5110134928032956
ND,0.42946986300371504,0.29777098226732585,0.18347664460692625,0.46855823246428036,0.7001599728616034,0.5955489658288003,0.9418121613939193,0.6921051762512502,0.9914489211830455,0.39401497281613135,0.7837824849017309,0.6582936367860844,0.844698037808112,0.7220963294488493,0.4824061549392151,0.7058050676557245,0.2832869936047588,0.8570772594374597,0.7853329404575402,0.6342450379765182,0.933656025903721,0.4425391737244144,0.43394003447281704,0.8877538963977059,0.8180941406799089,0.9622389918603526,0.6612457867130749,0.9478083557783933,0.07133809603921554,1.0,0.8739450391781517,0.9127445173289696,0.8670487293880433,0.8835674166666151,0.6575431638044563,0.9097266280381427,0.6565721552891965,0.8287628639960943,0.1398634151380436,0.7732126128737588,0.6265737293817963,0.37553160504881183,,,0.008059606477258122,0.00730154074951913,0.005354151256972408,0.5395777922751376,0.29052549630206304,0.8168540762585212,0.007295950669098006,0.16666591377457507,0.578315265273317
NE,0.5748580682065175,0.31198910020593257,0.2643468215656885,0.5263573271295349,0.7232765181494334,0.5897046562841258,0.9967433271719363,0.6321796423340211,0.9805792858095108,0.6184829385400916,0.8510204073559033,0.6810102657827469,0.6914952677845702,0.5715307731018405,0.6763714032812681,0.6485070071516333,0.47539113506959385,0.8080901539235968,0.9204950740091928,0.5991338044837166,0.9227265234168737,0.38284662072753123,0.3954891043184685,0.6059771296100495,0.9475334734481438,0.9137206047095306,0.7712027931159208,0.8849869995940521,0.08510797270261768,0.8777710098069417,0.8820799358043621,0.8552223632518065,0.8641419581871553,0.8835757940183974,0.6531069326134861,0.7565477047000371,0.6393040701597118,0.556125537128515,0.29827985572010424,0.5630461037068843,0.5711149457633022,0.5918336636192263,0.7397854727700239,0.904223221134071,0.03034768816511672,0.03327467470457649,0.02612472352889017,0.4526047852439181,0.22134838458544182,0.7955557153931605,0.03735868040631288,0.16565346457983793,0.6042784515332301
NH,0.6106420423541427,0.6139880723695893,0.40727556771158047,0.7544318090203089,0.943836971017971,0.9832892251797299,0.547675440833136,0.8013900844680216,0.9847103372870074,0.6448047599331693,0.6718574207665551,0.486340852729271,0.5994373994647337,0.6144087028645281,0.5686620247314534,0.7683644224625267,0.3372518908673265,0.9815235241510033,0.815786952342973,0.5509504095532658,0.8679155692101227,0.2678268219926067,0.8007253790303764,0.21799382036796536,0.9380643602068804,0.7989146034859024,0.9346309218640044,0.7068594576128074,0.12186605224357734,0.3139074360752654,0.7382380549955867,0.5340517994649766,0.748876385405783,0.5852814358292417,0.7164189319044945,0.9392486457898481,0.6074052001732292,0.366758023226975,0.3864193030754241,0.9250265301876286,0.9792543048575404,0.8359807413937718,0.430079388933821,0.5815852034248697,0.016543087290038856,0.022574053080300475,0.019107979184856013,0.4522646548791979,0.39590813546126896,0.3079631094807674,0.01977975404034739,0.22086765286336596,0.5868522940029801
NJ,0.7287613951889557,0.7592155932503516,0.5954529150079676,0.4771487045819789,0.8067506288963924,0.8895370460342594,0.5605951615965127,0.6297543000384237,0.8285126643292856,0.8861011578951797,0.45086354752259955,0.5806092152291003,0.7499023212505075,0.48345963089330546,0.4233547779085991,0.670587852679165,0.9908916342048681,0.754943044623226,0.6496727233355072,0.5452095369426783,0.42578596750954284,0.19824953912580043,0.9234106129921145,0.34877383521496474,0.7894191067699959,0.3798126713564229,0.693205386061582,0.19739760128596104,0.30820611001817555,0.18643667341646605,0.749644689387447,0.7324706800869832,0.7648735474644055,0.7931921529633853,0.7544560204893599,0.6234902975826444,0.512547531171113,0.42653551215063057,0.2771965098620057,0.34003528928928317,0.8860340873885555,0.7692552011824563,0.7667963156379181,0.4229667785017057,0.1795505473671951,0.20908291911816962,0.1852754794690754,0.4622176499779751,0.36513195796029585,0.13280906598895506,0.20721547030427803,0.27771707297911363,0.5520686654122638
NM,0.5027028403768826,0.5607668201585301,0.6753926800632278,0.6173564838558722,0.5612779118873733,0.18165666383905432,0.554857410609687,0.4364643502926426,0.9328816803704919,0.4424741729265691,0.7046973127464901,0.6915056680526641,0.4720824367780281,0.709879789120775,0.7965221844258689,0.49483952922118773,0.6650090068480119,0.20221361127995263,0.6264408309831208,0.2143556314775399,0.36487324054996345,0.1790298749648864,0.12078615088303875,0.7416984873682075,0.10465941121552112,0.611178084917248,0.8293832674089758,0.5874233506285879,0.12045351171677715,0.6361044370050832,0.46187472874843066,0.532402289747219,0.41700809240220355,0.5437197740056313,0.4451256640388735,0.26310018103484084,0.49157544968958633,0.29442033863653383,0.39661533176966124,0.641541350589238,0.24018765392166458,0.2588835012028786,0.0,0.5808597507668758,0.021147834258765118,0.03024463081595165,0.0214724760275886,0.13163602705430374,0.1377656675749319,0.7486114108066204,0.028465308253614995,0.19935407948287542,0.42905363654055106
NV,0.5069717325325456,0.6383079407801957,0.5378419595320736,0.47418059133224366,0.6521756422545505,0.4415439114297557,0.7034598926351996,0.5138192380953182,0.8461725840696691,0.8115513693122535,0.38744141658223036,0.9379630814630447,0.7996450569109862,0.7786444474023075,0.4507832363532211,0.3866818732111525,0.8315856450414474,0.5097817216370552,0.8155623462922049,0.1088438766302785,0.18355944190655296,0.03445944568564637,0.39102711347567665,0.9314825943550656,0.1461459714517007,0.4873368073567108,0.49182531299065196,0.36408314909232325,0.16569414228754656,0.5147904748358263,0.3767648390196164,0.5175210468447201,0.37129907352357816,0.5269138421904378,0.5642220447163536,0.28967917507314017,0.590532886997261,0.8018105124917467,0.00934659053394029,0.8795700928025554,0.2306775368642115,0.5271574055259092,0.4183799819073786,0.4167406098935895,0.04415479599791834,0.055951444621009795,0.043169158763421894,0.27756031738066167,0.23141767224601012,0.575163633748112,0.059253929666537954,0.29623084845174563,0.46067960347130926
NY,0.674101600695701,0.7504643730785413,0.5091174486795207,0.4277516906491647,0.6235523246537797,0.8154011089942726,0.7501959192437945,0.561530417004546,0.6982586359004288,0.8294646448858495,0.4195494918042153,0.5792832285892395,0.6374004388056292,0.527965120376275,0.50641285501713,0.8190095163660502,0.5012926505926898,0.4675827931856856,0.6977255961008374,0.5014419783914673,0.36643189608106336,0.18026911090583608,0.6174615022657254,0.00037539062871962586,0.650413461787825,0.21558569380318796,0.389428609071774,0.033618326363853944,0.6184054168076064,0.20682257814708405,0.724353101497175,0.7120142316935669,0.7328112948739833,0.7514408674291969,0.8402222226558461,0.32660986039996487,0.34096768979069336,0.26753325936031075,0.2113759079704067,0.25722547243598826,0.9173131555833676,0.3308110494435053,,,0.5088150007800272,0.460843807019671,0.3956176149865479,0.45818069286228064,0.3516356558972363,0.1471145316358578,0.48265778969844186,0.6209526543828,0.4906333914917829
OH,0.24187984716300356,0.2436354166024374,0.4654794355466973,0.3788277074220668,0.673580642081481,0.49422955804716495,0.39034868881436785,0.36083992083967725,0.9234255152132738,0.6159634762623106,0.3015199252207598,0.6702361227936674,0.6995848375547681,0.7725302872574414,0.3197886912508877,0.7332069589129792,0.6229417396203966,0.4776815849594813,0.8371358838897892,0.35532148034440586,0.48725190386739065,0.2910958858237271,0.2950229525012078,0.23109287487433783,0.6919691731722292,0.8571362000282772,0.7739707487348996,0.7731648274558786,0.07743865768087442,0.5431735755309566,0.5009656664882893,0.347826835203809,0.49812180984395926,0.3772742835319817,0.39801986854163696,0.6909802755870086,0.511519106511288,0.6130895536295952,0.31187233047252494,0.43579037007443155,0.49075981801032914,0.48871228581548926,0.42902323109058493,0.7235175385425625,0.19558831320433562,0.25808715073139493,0.18265169323874736,0.2966578009735535,0.20428649279875438,0.7599359051203974,0.2654684758105263,0.17284924965424975,0.4761905005429377
OK,0.3248406315701134,0.16472718188996005,0.8314531601005294,0.1566886347854545,0.6377490520681722,0.09975527684481313,0.7952581191742955,0.283491987955048,0.9385639712908537,0.3282505118871772,0.5012409784045517,0.8971395980861233,0.48170398662824687,0.7881991846900874,0.3526836483943892,0.19917793214520563,0.7177198858930257,0.362467538376815,0.7464677988478127,0.1389789248380924,0.721489262357755,0.30232451522500753,0.16190736686544416,0.7248950084953361,0.37552472509488094,0.8248762775648136,0.7548047392803587,0.8139237698004189,0.06701410343620305,0.6398447534648675,0.3527878668107287,0.35307533258094975,0.3309335419259881,0.3509177063571458,0.2913049778662669,0.45490127682323245,0.5463018234679153,0.7254761993298077,0.5291483596936117,0.8350869503964129,0.3248644270386002,0.0,0.0675151278664845,0.6174893854224631,0.05038423478413308,0.06904127557261537,0.0549713619431767,0.28913032568876396,0.12318567536006228,0.8437547451788983,0.07698965555920631,0.10988871628630165,0.434687422120373
OR,0.6015726197665915,0.620709728669328,0.40560284229399796,0.8204101297314295,0.7762251829402459,0.7269121413767219,0.8521633417671016,0.7114997107060282,0.9382502918250087,0.7133393913711497,0.8193963128028535,0.4180578410838158,0.138107248990313,0.5308960893150322,0.8391948236456902,0.7101922708298923,0.7901409637518172,0.7045054937233406,0.7946210219699027,0.5249428962249393,0.5120557536071672,0.2557911279541172,0.49413548366962784,0.36680990156984766,0.4707287438680396,0.5071035569736738,0.6596168408840074,0.4136717423098795,0.2871796970788265,0.5660026208023451,0.5492777824669773,0.42081560788086536,0.5610273039272612,0.45881004612756393,0.7227164060883613,0.7167395350854024,0.5833938013548493,0.42070627364852353,0.2571786867851059,0.906829818003201,0.5116206727328855,0.869030809020928,,,0.06298661354806978,0.07821874375495692,0.06174096050309472,0.2268613773606999,0.24932658622031917,0.3677263899877723,0.08571464987626576,0.2562981757213895,0.5084335145095988
PA,0.425809249854223,0.46842940316824117,0.42743668814686675,0.5490194271051583,0.7496992768694174,0.7137819627237169,0.43252897404152524,0.5537453787205169,0.8849963201493001,0.6486085944999781,0.3604123798198255,0.6089446952436438,0.7857781137298026,0.6870887431104059,0.38548586206483515,0.7784131095479179,0.515654866570387,0.5974654431063102,0.793527545704405,0.38425358660509207,0.416043262983933,0.3385681891175531,0.4246036900788405,0.1500018442194402,0.7085661756764133,0.7892319312659518,0.8563529279172669,0.6689570591709554,0.2097331315905601,0.3454936724294581,0.5829135895208959,0.5058367518987045,0.5795853907764391,0.549816929222159,0.5596628823278423,0.7130841767212678,0.524578281177012,0.5419584307771611,0.23448343100113073,0.39333181192020866,0.6413100449829867,0.6421284226689541,,,0.2236072208565935,0.30314078037650166,0.2253789533944134,0.3839625745080656,0.28317633320358115,0.5665324030784722,0.2918897876813702,0.1949146512144332,0.49420703383282105
RI,0.6213697398478305,0.6167900141652869,0.4255326145567373,0.5095106053985249,0.7045141615422627,0.8408810979917295,0.5305756570537477,0.610766606397839,0.933493880916391,0.869271736524574,0.49223689211997357,0.35348498824013613,0.42369797310872254,0.7674431765376838,0.5032559791408507,0.8909875774019751,0.5713544568496739,0.6021590552254777,0.6543898882638008,0.43773557924018053,0.5597013492444818,0.25652281976791375,0.5580706324718587,0.41841260532657576,0.9116184738807149,0.6012319868819935,0.6281578558232747,0.4339155344316919,0.1212656865964701,0.4465444037324999,0.5950411003620414,0.5627447211955118,0.6189530917222948,0.6020722528124312,0.7133174315254233,0.5053123791304301,0.5881504632712046,0.4473181545016248,0.2873275446677914,0.6152914029923564,0.7399229746456375,0.4132751240544093,0.5297355227547991,0.7479217281765365,0.008554380997174954,0.011398545949173545,0.009941400077218726,0.2870114807937862,0.26343791358505253,0.3991664468899597,0.009968046487942736,0.22086594588185257,0.5089898451081963
SC,0.40638746742270676,0.28912822261904075,0.499912723928277,0.38398650385707017,0.5019603076134308,0.39542534710633337,0.6541709126137402,0.2682445912747426,0.8502013421127145,0.2893668090214799,0.430310898267302,0.8019797503542554,0.8650498474741729,0.8549772670048549,0.4914577895128595,0.4393382220444333,0.6951263707466468,0.3775519078517038,0.6193638710075985,0.29460652437497753,0.7358496858874147,0.31102137515532835,0.23667805242023288,0.9545986173212416,0.5065818029581576,0.791433867933285,0.8899096039017529,0.6724930649229632,0.07201094877960273,0.39709642072844864,0.5053802714016008,0.4686565854210229,0.48896380527186767,0.4972743292867244,0.3890853266644827,0.4577384320794332,0.7360783012886837,0.4752374222982306,0.1560121168092213,0.8497419107852228,0.2923817944040394,0.42552334159786614,0.5868120506380878,0.4946225509875638,0.0637808641687861,0.09875562392059282,0.06869090286701618,0.18893126578678843,0.17815959517321917,0.742993118991105,0.09937645088698542,0.13655308033385066,0.4683321785164391
SD,0.407826921062241,0.35026323664187514,0.2983952678006458,0.5539644856168804,0.6720432980189055,0.40743125454193896,0.9964026213111866,0.6875637060118326,0.9850213806184721,0.3664225316452041,0.9259323090696362,0.6394034582197264,0.8480672354042603,0.7918962318974437,0.4804070462451043,0.5200947649435982,0.2429342487037308,0.677854255229121,0.850195014316081,0.4579697558912554,0.9024778299137747,0.45736217918227134,0.3414577427635727,0.6798027951336856,0.7041640401855327,0.9586039651959707,0.8296218283101756,1.0,0.09476915604648033,0.9748743234853459,0.9019709019922905,0.9844164666163641,0.8763512658448839,0.9805043823536899,0.5670343241396636,0.8271506929218934,0.7580344357656645,0.4705153013503104,0.20006267675481543,0.7306424728026691,0.4692211334361558,0.4349296026351655,,,0.006636933924136649,0.008373610696601218,0.007448948916394469,0.5113358201881311,0.2225426235889451,0.8689051923245982,0.008826193343067954,0.19636401007946158,0.5624418894417152
TN,0.21539826655755304,0.26486649688773417,0.687192537334247,0.30200303816265467,0.6219876547710929,0.24176292013613368,0.48831509725623334,0.20757842820737024,0.8920321467979315,0.2719807996062526,0.3518719067058818,0.7489315791694433,0.9099444908881189,0.881968292533645,0.3349420477675296,0.485206590418904,0.3461087763621018,0.41010580691623155,0.739633528919105,0.22921283992256036,0.6497273810911512,0.2959220531961677,0.2483659129410035,0.45341923678049634,0.5282538996112316,0.8243803885114055,0.7811075847177359,0.7412669585847372,0.06838834923911719,0.39944751255453576,0.3283951718006795,0.2836496021633883,0.3268342393470831,0.3030008502474844,0.2753923902730246,0.4537274406024321,0.7730452654201234,0.5023404691362676,0.33405972862195427,0.5329669448542469,0.3764333183233548,0.2173701558241797,0.3380294118635577,0.4120841715201269,0.10688049967667572,0.1379993740862834,0.1056367028549525,0.2844855946426679,0.17321448034254575,0.777294269022673,0.15227042657293371,0.23413229216125467,0.4243814563616502
TX,0.6110077069589605,0.3505246211837099,0.5086256195783747,0.39598578955472535,0.6865447547134492,0.1853435584887924,0.939683487488007,0.2905862567248653,0.8515508735007872,0.5772433084744958,0.5523999749741106,0.8930370356895695,0.9703768345698854,0.8141865543317376,0.3517190948057732,0.0,0.8117793456042461,0.40834237403558565,0.72779470555681,0.260207221537126,0.519915910992474,0.15644872096915938,0.42122890255226114,0.6945460979261527,0.40246814858043384,0.5881866526668588,0.6427748849480278,0.5849627991870459,0.1307984429630732,0.31081659284632374,0.612892137870307,0.6570110493804155,0.5929408397550503,0.6842882258884706,0.6091201373174225,0.0669789963437308,0.7348452305039118,0.7713062748341706,0.1357322678099125,0.5551303435882299,0.1653146960303863,0.24990990352133957,0.36195143214781855,0.32390994330434875,0.5554712459124909,0.6244666243889249,0.5074497758627831,0.29493484551947946,0.21393694044375242,0.5546644609077176,0.7075658412092106,0.16971086930224732,0.49645227928215013
UT,1.0,0.6364772582653037,1.0,0.9030964253707379,0.8566535247213247,0.746979137385617,0.7982758834474873,0.7686944388141467,0.971699585427284,0.6579846690138084,0.7796971347804035,0.9446201912173812,0.5753011533734603,0.7123390459086525,0.9590751188640834,0.5891470698727993,0.7521330617799616,0.9693724210731691,0.9817598501763527,0.5641945963021651,0.8964556061038161,0.0,0.7193833902097092,0.17115857063133033,0.6852034335079554,0.8389481343062505,0.8973421389509681,0.8892682710894565,0.2131796493143867,0.7008378488289319,0.6561359638339016,0.6057098577686015,0.7111520501650168,0.6675215138641987,0.7303783756610588,0.8797926268229184,0.8094305756701179,0.9893829497358386,0.09651244873683112,0.9327009946593257,0.4259080891920708,0.678192207171734,0.6378613346366031,0.9204963534005024,0.049759187015290335,0.05461584160229558,0.04276319757792267,0.2149372989188315,0.17437602179836512,0.6169052242921191,0.06971759210086152,0.3016977769666045,0.6431979309536802
VA,0.6074913258264095,0.4558340462953119,0.580428622708072,0.6265562808593935,0.686160531416967,0.7150814389514819,0.7661459426331851,0.4769119992513718,0.8903170588602487,0.6025080705602214,0.44595208954526866,0.6849354239677251,0.8368022256246923,0.6648566943220374,0.48700649554300246,0.6548173448380968,0.7097828753835768,0.7315594696003274,0.8109630603619911,0.5755978083711856,0.7819164623025184,0.29526453237795247,0.7901450855676927,0.9509036252403898,0.7809288555588366,0.7919636743475426,0.7795231781426173,0.6831079298452369,0.20327938974096169,0.26507115102828077,0.7255249142359305,0.6649950057515343,0.7388025146203506,0.7009961597793405,0.6899199372698143,0.6512593663953361,0.7092329693698785,0.41695532843903776,0.24600007757906492,0.8287211315661982,0.4363563049509987,0.6925578950805141,,,0.15758936563801293,0.18206515675335838,0.15255489256229132,0.3887327634755747,0.26432697547683925,0.4179673451772998,0.1975033933855535,0.17011314521713777,0.5552893307296654
VT,0.5840274798677096,0.7821963579662589,0.30885150776241993,0.8812305018228971,0.9742612146157564,0.9316941158189597,0.6551105295729993,0.9056651438852188,0.9863160104006191,0.34805411765509103,0.9008336584931933,0.1440398122898624,0.3187977156739261,0.6640396150419248,0.708325611350951,0.8864013652629746,0.58012975186532,0.8618375863331641,0.7988224781976765,0.5197430312475106,0.8971163815654554,0.36723019159104814,0.4529018330883264,0.38409115402943766,0.8169379682398411,0.6564339544273691,0.9377869661374539,0.5195417133879903,0.20842143074873087,0.5090180478951852,0.7493833883729234,0.4963419987008222,0.7745313011770749,0.5795575871103393,0.7286897605512488,0.9573280256205982,0.29482951775284383,0.0,1.0,0.9845177992760462,,0.796099133603199,0.4548703141115279,0.856773187630884,0.0004729997141579628,0.0028721598288479954,0.0019256871229576162,0.3062706657076106,0.3248470221876216,0.49274736867342767,0.0013455853230242973,0.22217545241894499,0.5680398096196345
WA,0.7594750396968114,0.6642773419761376,0.5706069821210541,0.9158761900586353,0.7615731481404594,0.7352165165760374,0.8006881460236893,0.7394735367650406,0.9307829985844737,0.6585757609342265,0.7890793460471274,0.5594863563526925,0.4295033629250547,0.5126100399517052,0.8207764871295752,0.7446724341958215,0.7501885269018479,0.8123931681154316,0.8124550612121234,0.5702729401862376,0.4379061087388005,0.19580951013191294,0.8009526606806777,0.4503272013731549,0.5741760724243171,0.6302048066594255,0.6772955311756825,0.5789125786030237,0.2986864134010942,0.35478039260836164,0.6257880533305079,0.5721283508722633,0.6735081899288092,0.6378932381320168,0.7844574287446539,0.7683795191163691,0.5140660898555454,0.5767035128329906,0.15050316953808585,0.8359500559253851,0.6169281873074794,0.8725387990273609,0.19800557129722351,0.3531700223827161,0.16975488640718056,0.1616193070410275,0.14882407528631109,0.4065115449167238,0.3162428960685092,0.21102959393256437,0.16530216666451591,0.8296053311181771,0.5769564389026566
