State,v009_rawvalue_norm,v011_rawvalue_norm,v049_rawvalue_norm,v070_rawvalue_norm,v045_rawvalue_norm,v014_rawvalue_norm,v138_rawvalue_norm,v060_rawvalue_norm,v061_rawvalue_norm,v132_rawvalue_norm,v183_rawvalue_norm,v143_rawvalue_norm,v004_rawvalue_norm,v062_rawvalue_norm,v088_rawvalue_norm,v005_rawvalue_norm,v085_rawvalue_norm,v131_rawvalue_norm,v024_rawvalue_norm,v044_rawvalue_norm,v069_rawvalue_norm,v168_rawvalue_norm,v023_rawvalue_norm,v140_rawvalue_norm,v171_rawvalue_norm,v151_rawvalue_norm,v063_rawvalue_norm,v172_rawvalue_norm,v141_rawvalue_norm,v149_rawvalue_norm,v184_rawvalue_norm,v177_rawvalue_norm,v136_rawvalue_norm,v153_rawvalue_norm,v154_rawvalue_norm,v067_rawvalue_norm,v137_rawvalue_norm,v167_rawvalue_norm,v169_rawvalue_norm,v036_rawvalue_norm,v042_rawvalue_norm,v144_rawvalue_norm,v145_rawvalue_norm,v147_rawvalue_norm,real_gdp_total_norm,real_pce_total_norm,disposable_income_total_norm,real_pc_income_norm,pc_pce_norm,rpp_index_norm,employment_total_norm,arts_ratio_norm,predictor_index
MD,0.772505131946783,0.4789893750935865,0.7664346131711298,0.641316213397902,0.683639395660961,0.7107639779794763,0.5207939613651926,0.4518048234655212,0.7499423063134525,0.8102010073474019,0.20945607912071174,0.4826870517550004,0.5831580652321162,0.6472896424310586,0.5802054774175965,0.5362529224243878,0.7513905339949531,0.6277754169364704,0.817017610437045,0.7965553646522636,0.5011816674143017,0.6462396361947313,0.9245714365219297,0.20827916449182698,0.7864794645844686,0.3406574107012774,0.9005479460413647,0.17458955048321467,0.4995522362957844,0.6875714768042072,0.34027893419209754,0.6300182188283562,0.699008650559408,0.7941784691868083,0.5444316301776019,0.2981592408098518,0.0,0.5523499550996169,0.4784776411320186,0.8187682868027086,0.6945539249851693,0.8414110564518714,0.7566437683259611,0.9161674704966825,0.12129747667480285,,0.1354802584306214,,0.28861069806695333,,0.14359045758861977,0.17004789669217507,0.5302979107790213
ME,0.4281284081362251,0.48516318190437036,0.4105739718281475,0.6385546065987744,0.9518279260938858,0.8484144723766428,0.5177206626954829,0.7394833910341092,0.9603306570632487,0.19977890812123156,0.43477808093634185,0.7755029578546052,0.28426059252531244,0.3292190647639417,0.6965686953736752,0.7423637307406485,0.6533246743257901,0.2937460603078915,0.7464022667510468,0.7357572527998273,0.4744535431145278,0.9917387954229635,0.6968661952626403,0.2712501835925077,0.5600549758167375,0.34424106090242634,0.378542244102962,0.47311870570535264,0.015961108095732368,0.6367788753020843,0.8697482934062715,0.89720400782532,0.9054955425332296,0.9913049474755736,0.7886383612892558,0.1889719879498598,0.45211403058495636,0.8754953671593833,0.6975918946296306,0.672702690498288,0.4620177801107406,0.6423747884003539,0.4875843091862825,0.8988264908321342,0.012646177773588174,,0.015957073554109493,,0.3837760720170397,,0.018226053472191833,0.12738526117549515,0.521544609328872
MI,0.37632956547318297,0.36627034046396445,0.44693220754085694,0.5181351208047466,0.7563261784475164,0.6609336957219712,0.7326352362315922,0.5695980498089181,0.933973415476054,0.6570923310178874,0.5802215478037616,0.629806918706862,0.6683718836895387,0.662730480484188,0.5866567766710985,0.2646130611847318,0.8346582566657772,0.6060262904199714,0.4658237185244505,0.8079590124150613,0.41290065727912273,0.73137322408714,0.379053102707136,0.22963892095434696,0.7960599627315189,0.5329628413607836,0.29427369538121045,0.28541935239090865,0.06568318557532005,0.571492166691957,0.7616018050372263,0.7563144972028814,0.8512103360854664,0.958248483219485,0.7230874174372572,0.12690703511370216,0.4714571733403282,0.21450987755899964,0.39147156332741945,0.5862640080249224,0.4473708012365948,0.5807505033613437,0.4977663901176844,0.8769848523467159,0.16076255170530937,,0.18740566514967513,,0.20596391110396656,,0.22020952093021406,0.2142561350071556,0.49305886900496476
MN,0.5660486038856065,0.44774139674179725,0.2116659070815119,0.719707887542526,0.7980965766371513,0.8582084472565249,0.831716447545459,0.7057351908392289,0.938365334305938,0.6741059641111233,0.7598466053354447,0.9907735013021534,0.5381010042146093,0.6565758299255864,0.6175246537441791,0.630327405568591,0.8426975537854353,0.5228878185922883,0.8840213209547872,0.8627911478662701,0.6574124819982049,0.9278711814348338,0.7128943162110752,0.33715691351589533,0.6346420346527344,0.43014438652707443,0.622356994306919,0.23953043449324593,0.49871794634070654,0.8842094855259461,0.883449838786332,1.0,0.9008743148001366,0.9420791065112863,0.8390689536057541,0.22484602586627334,0.5762087177441889,0.594113611573307,0.5162566544099234,0.8417133092288358,0.708152748846673,0.8108154794107261,0.7479739509315553,0.9489857065811768,0.11094667631362588,,0.11941792713538982,,0.29108226500020096,,0.13824988165468627,0.1997167783352301,0.6031632702299434
MO,0.2446405861003732,0.24471037576035004,0.3370613063927298,0.4177891783315286,0.66488490625737,0.4152072711683331,0.6583389393372598,0.510945593966438,0.9176143582255067,0.4404651202629556,0.6686047923098469,0.5369895449671409,0.7738180315478339,0.8141018741345385,0.7980528595988204,0.37874510696594954,0.5391492292286963,0.6863070427655444,0.6186695240850109,0.7652986761952214,0.3625427537879959,0.7009507932939506,0.6404494995621283,0.2979251708924306,0.6392703285618304,0.5847438485675127,0.28068047085475567,0.3249723983659592,0.3315842973942854,0.5389035298617101,0.8258652838686859,0.3688260190377689,0.8888197892796914,0.8078963428897761,0.8188841611802692,0.11223741195095827,0.5234129742823141,0.5292968106513104,0.3605137701936351,0.42830041576760547,0.45621019775924077,0.3732623507577322,0.4491960772327943,0.8530521573659935,0.09689821804706436,,0.112731040741763,,0.210143471446369,,0.14174558343245167,0.18230138402672355,0.47373146544776407
MS,0.22563473372059684,0.004350682330646283,0.7785397525514792,0.0,0.4164392114127229,0.01979137696349964,0.7979504604628674,0.00020025699375747497,0.8508240368964444,0.0,0.3551705489699707,0.45433402625157515,1.0,0.8662133923344554,0.9314033597612322,0.22896298902092171,0.35764128954930474,0.5164899097483884,0.05941601764632565,0.4410768539418576,0.18135830432173722,0.20448034281878127,0.6020665159335047,0.3337458330019993,0.7826620278267162,0.7103862862393874,0.0,0.27922298168041176,0.8583190588695738,0.3098453189269552,0.0,0.16181834722774519,0.7872604582703889,0.8543254409168278,0.6642405067227997,0.0,0.4547790953988019,0.4944651770736177,0.0,0.5339904570212295,0.6299786684246131,0.36635382134788297,0.5704124624822311,0.7741372943143628,0.026607433040586662,,0.03481569980478268,,0.0,,0.05036155985090479,0.054313662537043055,0.3658948174288597
MT,0.40264864798487077,0.6132656622409423,0.0,0.7269350084909787,0.8198315093506218,0.5941558408582219,0.9078809415814613,0.9155559542014362,0.9917765585340346,0.3820126725752004,0.7832767623309546,0.8369665466045787,0.6026403502001785,0.5909985075976769,0.6605788486743316,0.8213348181442826,0.5211006090657957,0.5071415587253594,0.7431444104516096,0.7458058142894737,0.42808467683037915,1.0,0.6896840234833606,0.3782832254659613,0.3342902739049868,0.5385061435467822,0.30599764583445177,0.13865862973424173,0.33396730704398525,0.49442634499273974,0.887660958043056,0.7445027360384839,0.8203600309944359,0.8527601537632413,0.7304642574454707,0.1942334769544397,0.8898148819997047,0.7096706053934628,0.4378029045551949,0.5673783913622601,0.49622398625390984,0.5179731633635191,0.5127355605410702,0.885268641352135,0.007401492180303391,,0.009793298932613189,,0.29240847164730943,,0.012725243950466023,0.26964298735792736,0.5307165093127743
NC,0.48318286335672267,0.44287152799672624,0.49547036332157424,0.5496464288541659,0.5877292276597078,0.4970590537643108,0.639249506991457,0.4482995995623793,0.8604257767343924,0.4736325134342064,0.8051484360311614,0.6926616539625639,0.7685852981430351,0.6982156381300542,0.8155549500038668,0.47179702603695317,0.473676586525442,0.44739581604152967,0.4552506866152861,0.6611815792065867,0.43452630288245014,0.51619856052285,0.5163275200691937,0.2969241940593216,0.8066175326153386,0.35342226594650294,0.33774124057304045,0.2560349166765735,0.8151711331897455,0.5242780664485677,0.8202204404445531,0.7073309312128748,0.7972098044972729,0.760573627726191,0.7082623408540785,0.1697465052154895,0.43258682853854724,0.7588035658877019,0.31177887904639406,0.6054522764584187,0.7179308751799325,0.4587664500183164,0.6843390734666914,0.870965728835219,0.19193609524475497,,0.2108195950743427,,0.18862275449101795,,0.25458917269664216,0.21261886948043027,0.5082200847976514
ND,0.3928282013579888,0.2663761382795735,0.0790017638678604,0.46005458304569957,0.7123377293082472,0.6361205235730137,0.9130899697184441,0.6926286720528807,0.988410396497016,0.41632846364135534,,0.7652941627182063,0.6823687088242846,0.8527968820701114,0.707469945890202,0.3962753592864465,0.7281992765967658,0.2705450051298055,0.8972214285903148,0.69526870185892,0.57190728889201,0.9256271725673187,1.0,0.430174834577217,0.6797726004819213,0.8050476551694601,0.4416030067267638,0.1374162301836344,0.7857595017480095,0.8411259125699213,,0.3755316050488119,0.9441893096297299,0.6713742319593439,0.9693693222899122,0.06305694020372865,1.0,0.7761492133336041,0.5517357839377844,0.8269063780985141,0.8942815141765992,0.7710217980242511,0.8226502644442161,0.9123811600581787,0.008245606208682343,,0.0037165932352822284,,0.28419000924325843,,0.006360095949208976,0.14902205729826898,0.5444253281537216
NE,0.5333473876106883,0.27782062178375977,0.3250126553650482,0.42810012635966865,0.6980319763597304,0.585585562895742,0.9903862857057195,0.5698442220656352,0.9810751235495907,0.6357416923238284,0.7397854727700239,0.8901685564544315,0.7200492441603945,0.6886417813589915,0.5635604014275659,0.6652255833250904,0.6984426254035854,0.49066425806566516,0.8345308439100458,0.8835278332228894,0.5513423151472105,0.7496728743827501,0.8833951116569427,0.3691929769580334,0.6523538413821817,0.647938550730135,0.39972400187642004,0.28739801831526307,0.628617026520629,0.9089929374220741,0.904223221134071,0.5918336636192263,0.9212051021739971,0.7658729725826114,0.8476147153580791,0.09636846167543556,0.8849612228590273,0.5367656928797202,0.4940066370951298,0.8301933358001007,0.9136192287961582,0.7915396506356379,0.9824984359410032,0.9152830275400567,0.03415468142668143,,0.0315538619047762,,0.21229353373789334,,0.0382258545725049,0.17457442190936817,0.5810231763628804
NH,0.6801817981326705,0.6641695296432399,0.33770411072426343,0.7744437404409047,0.9737858808047835,1.0,0.700509432238408,0.8353224297334156,0.9850717695005321,0.6381903292687323,0.430079388933821,0.7623497991410628,0.5532374929442712,0.5931545448658382,0.6276799637694126,0.5967771166063323,0.7888230753405087,0.3330756918820018,1.0,0.771646948023824,0.5166474379283434,0.9482725423886273,0.9006145684688953,0.25699251185693966,0.5173345685161264,0.40562949165888684,0.8318357668996825,0.3834374407756934,0.051093230670017475,0.9327134193818973,0.5815852034248697,0.8359807413937718,0.8422019885844982,0.9458261964402005,0.7331054958503764,0.1618856913629122,0.31189412006294615,0.92941580235124,1.0,0.7127975533495755,0.4810096683058702,0.7268813993510921,0.5150923625069324,0.9402949427841063,0.017895296899459436,,0.022018453165751375,,0.5014065828075392,,0.020104939474825268,0.19100911496719472,0.5825321176802226
NJ,0.7459367048952428,0.7289324016600947,0.5849860386319958,0.5333634026011573,0.8244719742917834,0.8741758103501165,0.6916970427909279,0.6402915081357805,0.829013418182245,0.9025055387899596,0.7667963156379181,0.506415979305102,0.6706557506988777,0.7324616782369178,0.5121882393430968,0.37366023374655455,0.6785044245763611,0.9955391075069376,0.7393873349157762,0.5864574132814542,0.5368417659881631,0.6117630413334648,0.21782764333112703,0.18173840231619587,0.5133492674761178,0.4161457278881784,0.9015186978852977,0.2731645837150958,0.2845078884866159,0.8144697464514177,0.4229667785017057,0.7692552011824563,0.41950204470364816,0.6800075082218342,0.26764569506106295,0.3458059400207826,0.17179540409260763,0.3276856649799258,0.8918558003900272,0.7780418531962886,0.8082739790941633,0.7348514687382461,0.8456219431630442,0.9436816231188603,0.1955336776180323,,0.2291020442903628,,0.4405819234015191,,0.22374643472311176,0.26720936106120613,0.5459183815614147
NM,0.4048298393545161,0.5076484726796207,0.6099195463173887,0.46588165542156035,0.6594346236430328,0.2613255547720481,0.5001356536282722,0.3906010748624684,0.9268482784387927,0.4194468853468756,0.0,0.7572366638690841,0.7208657292866227,0.4880450787602304,0.7139848860050008,0.741098394122129,0.5152792833252684,0.6822025993692715,0.16524698472578803,0.5095343628143628,0.24447470274226418,0.3132145459694054,0.42403536555841714,0.17112412695183177,0.49207979318433814,0.3063927695293528,0.14623808362330373,0.440418394070594,0.6453365763003831,0.21113082586706533,0.5808597507668758,0.2588835012028786,0.6391350997230372,0.8502380925017285,0.5916863913952486,0.1366513117756465,0.6115123701316716,0.6210608258684944,0.23630537144796948,0.3879803767698061,0.5753846784077601,0.34182535454716656,0.5662143706914513,0.8320920416227443,0.025269790395115507,,0.025045861304021574,,0.08383233532934131,,0.02937664838115545,0.19623398395915437,0.413582990478003
NV,0.444421004813945,0.491189063781691,0.46016186324964214,0.34030156446533766,0.6779082136559182,0.5016047479103524,0.7351426839882262,0.6162466438316445,0.8344513716408167,0.7944723176991209,0.4183799819073786,0.3988981351699912,0.955101149468264,0.8073670737867238,0.7644418873083804,0.4235438593123112,0.3489341513065498,0.8140149535902159,0.5231239019239478,0.7728788928778885,0.11590539259059927,0.27775220288624225,0.0,0.03674935183553401,0.8220405318324627,0.7441113833804777,0.42710133268802436,0.0,0.8574053874619892,0.18527858356270288,0.4167406098935895,0.5271574055259092,0.4552311917808709,0.5479553870748134,0.27816195838612723,0.19299569135277506,0.49523907200594064,0.8699049761836395,0.24838033583700597,0.2892430854763598,0.6156396877834396,0.29995391425106654,0.6932913089003625,0.8807181235250906,0.05227073767286076,,0.056542747874299845,,0.2442631515492505,,0.06786194770529431,0.2879045931360453,0.4444924238891823
NY,0.6833883792960629,0.6754102989884188,0.4572481752662385,0.40900062136486215,0.6613995322738375,0.8181202008829516,0.7393271351000963,0.5626493463908295,0.7023279277438914,0.8347872591340116,,0.46360106402155044,0.6419081790532776,0.628004963174664,0.553561145039167,0.49837301680668933,0.8196818493574356,0.4999383895757501,0.40186345595310935,0.6469168776288889,0.5016845271586633,0.32742653275890493,0.27981820949418656,0.17167425764886565,0.43010553377719174,0.2571859648163516,0.5916264212233189,0.21802095095217297,0.0,0.6182920437677576,,0.3308110494435053,0.23984269147855952,0.39700414666748457,0.0602018191317516,0.6046404903782381,0.17985845833006875,0.22992580947979036,0.8967739380690896,0.6273980713237208,0.674152613160997,0.6533574950509218,0.7107118364549185,0.9517820628079646,0.5514887695409095,,0.48525560733995915,,0.45169392758107946,,0.5118614623900583,0.6463354379078502,0.4690432035750195
OH,0.24797206638201108,0.13325029021901846,0.3872949454789961,0.40643173536363786,0.7242381315214947,0.4890407473238988,0.5073772749573238,0.32234382396839933,0.9165563013931535,0.6224132052274661,0.42902323109058493,0.42876554957134017,0.7090730817029105,0.6735313071511133,0.7680090971306948,0.3556677906401666,0.7344093664318837,0.6072013485548106,0.4537464416413167,0.788738739880837,0.31949023184817726,0.7042935857413712,0.4919520505257511,0.27941236052417634,0.5647312667986641,0.6303656993714087,0.2758176173371041,0.3167106142339757,0.18876422459525832,0.6555370231561052,0.7235175385425625,0.48871228581548926,0.8968629440688397,0.7795524822643272,0.7907900425650227,0.11024010081821245,0.5512262331022784,0.41957771175662595,0.4447746111406318,0.4316918617166654,0.2672534860207516,0.38969719645784673,0.30528031707763903,0.8521172660991579,0.20962916190609734,,0.22518722437047317,,0.17604388538359522,,0.27803184781787155,0.1383399099506254,0.4541482743324257
OK,0.3430380254948462,0.027768025160835097,0.8355861291664347,0.13334765547082883,0.6850402284095345,0.13860426960144423,0.8061741637396183,0.22933068268918544,0.9292990350687025,0.29864802494644216,0.0675151278664845,0.5809461556866733,0.9241519377250954,0.5400789109141685,0.7812301876174335,0.3856238990200226,0.28148443563862824,0.7589360249257964,0.28250611075883414,0.6896090176992603,0.12522923507327277,0.45449067829406237,0.5872237408470926,0.29025342754687306,0.4586120450242198,0.7112548777395442,0.15178344549877093,0.6460970141468094,0.7495911218439124,0.4211774705003527,0.6174893854224631,0.0,0.8423322753795818,0.7436368947467825,0.778459209492823,0.07124969664190506,0.6205709762443539,0.8347099298481022,0.3084492967059418,0.39122903628346584,0.36172547721477155,0.32470466301033174,0.36526678001228974,0.818100948206509,0.053177012885710834,,0.06900037683318663,,0.04766306313547402,,0.08075482431190653,0.10767799883999818,0.4196394965976348
OR,0.5803559504566034,0.5949417624909172,0.32331585013007225,0.7776518951238661,0.816854255457972,0.7672963355978326,0.7817015738504417,0.6750328756486876,0.9345763257885581,0.7139716972445704,,0.8978630319094028,0.46178454970850014,0.06262830963879262,0.5304035629266124,0.7981076745976068,0.716174521772414,0.8229701559120395,0.686502859260335,0.7363253854788016,0.4937386752356734,0.7138269047444367,0.43465953635842336,0.24515568448505423,0.5516931226082133,0.4625604032674744,0.5133479728760669,0.30354243396877134,0.31717941666559946,0.46264418729196044,,0.869030809020928,0.5311056288925406,0.6703848157862322,0.4194807319526279,0.3087736433228381,0.5819269348592924,0.9002010566273829,0.5277671857873021,0.5458252731172306,0.35949827311307003,0.5593354803530901,0.38467454214784746,0.9196869582734507,0.06939206208706804,,0.07886569789513145,,0.2853956516497207,,0.08998838425828318,0.2736458031989405,0.4932777189737196
PA,0.39921221248477323,0.4678002494172121,0.4151614762891501,0.5851679470759813,0.7634431645571516,0.7204617086901813,0.5674890984540044,0.5476744727666004,0.8814385145990908,0.672505977210565,,0.4760735158722518,0.65872210973349,0.7696092799947176,0.6928917306586935,0.3660405564225614,0.7726488359167919,0.5240969190262021,0.5733128411752264,0.7481227547169539,0.37988211997842536,0.7328809220139331,0.5282452063354464,0.32066583048263725,0.46305791152649367,0.5406914726109227,0.40300371508172567,0.23872597244386384,0.09977570577972539,0.7025446674602156,,0.6421284226689541,0.8225179204364835,0.8499358706034886,0.6965085259179673,0.2371440639328143,0.34336029271359136,0.38901367088920535,0.5983170936650426,0.6026400540722189,0.5705538107175394,0.548221613875641,0.6309302900482369,0.8939256842573576,0.23446770717293897,,0.27009185247829093,,0.3077000361692722,,0.30636427284263457,0.17568828045019072,0.4851516670209817
RI,0.6343867559154726,0.6328668392161865,0.4036122602570752,0.5131854648778522,0.7104343832061082,0.8573796306398868,0.5895570003597033,0.560700161071859,0.9436261830741356,0.9064609440590463,0.5297355227547991,0.625567041414945,0.4246062951713071,0.41450317013348636,0.7874095241124822,0.5191793509850731,0.8539536146365723,0.5881747417684347,0.6061118749836722,0.6454835676270099,0.47026440863644026,0.48962007112848355,0.6545456184811413,0.24539287008737523,0.5558370620410354,0.4412362852842894,0.5729426632513341,0.2918041537339454,0.34555805541393114,1.0,0.7479217281765365,0.41327512405440936,0.6538400093169016,0.6666631115590272,0.4726412911531095,0.15161064008487335,0.410619754000925,0.6180765689825023,0.7145432259277473,0.5676098325907029,0.6269458884457118,0.5766277715573676,0.6748984307225683,0.9383691625594193,0.00827395024114901,,0.009899045432732205,,0.28320540127798094,,0.009686971672706587,0.21876434126737293,0.5110359200539741
SC,0.4090504787582073,0.34641206359404053,0.47147370494993146,0.40512789714994146,0.5234352003839362,0.3891207250605998,0.5896662022590166,0.4031735059037921,0.8468661976640963,0.26996615454385253,0.5868120506380878,0.5921223003541911,0.8143829139705697,0.8668262758392551,0.8365061974350475,0.5385423578644366,0.490311412409711,0.6920071160355536,0.37802554601032157,0.5614783917998529,0.3072304568042709,0.5008891417698541,0.6672904664330194,0.29633389886459843,0.7248024743739332,0.4672658021905488,0.2660652310206226,0.1462245750683212,0.9509563997132197,0.47371566661252684,0.4946225509875638,0.42552334159786614,0.8040041222666494,0.9132425044472624,0.6943188587685545,0.085010517899755,0.3716688915763485,0.8466767742603927,0.3211567150385117,0.657403888021465,0.566363355831282,0.6156757239471183,0.6065991018061065,0.8386802305460743,0.07388219101022075,,0.08989971154142229,,0.15022304384519553,,0.1098364646774046,0.15796172466114308,0.4733101951366424
SD,0.4657417411529502,0.2905047547173444,0.2595944394893642,0.5557087377366536,0.6238680057328483,0.4067461010456215,1.0,0.7924213679077929,0.9808756367233196,0.35670259847654107,,0.8918732497712437,0.6484600142734516,0.8419468280680527,0.7809849248110433,0.4774189692921691,0.5508053106631794,0.2520218868473192,0.7100371935499585,0.7849398527602356,0.4274626463767876,0.8439171719596205,0.9671926716306649,0.4290849966263573,0.9382249030248789,0.4674928363564652,0.3518236736460288,0.19975933592043243,0.8087485414429783,0.6662495799404609,,0.4349296026351655,0.9807443258857685,0.8291099179559022,1.0,0.09104510029543555,0.9826502196105753,0.7282877900493412,0.40446980116358944,0.9243899229410423,1.0,0.877509329699017,0.9557763240519082,0.8881722405873179,0.006518546521684239,,0.00807080749340158,,0.20401478921351926,,0.008670594272484615,0.17543529797287508,0.54576066757322
TN,0.1609860126591648,0.1566291633610697,0.6248295270966338,0.267052434876329,0.651140350688677,0.22586838718892688,0.4135256784911586,0.14550832402816216,0.8833221848900068,0.2325180525883867,0.3380294118635577,0.42715915798931925,0.7844741907935532,0.9132246420306052,0.8756518600130596,0.4163991261425706,0.4840738604822271,0.3614715585339018,0.37397781229044513,0.6923219807360177,0.23357600162834583,0.502076004719619,0.5625995627313801,0.28514330076910743,0.9046309699528337,0.5399970447325269,0.27582882361678773,0.3337992449683467,0.4316033709635989,0.5708941435188825,0.4120841715201269,0.21737015582417968,0.8571794285664982,0.7805057715235841,0.739292564899726,0.0974722036122726,0.3726738829824269,0.5234540665833435,0.3745222001017236,0.23895240292010456,0.16927437670930545,0.26486619048080895,0.15244053062224772,0.8126721494302804,0.12346663600089,,0.13926911817473372,,0.15191094321424264,,0.16793987660263424,0.25684234711749127,0.40256554669612177
TX,0.5868373590913993,0.29891147829587594,0.5451721889250525,0.2988693510897922,0.6715813143837377,0.24314580887275883,0.9255016667094526,0.044480561745560365,0.840183475984164,0.575924038135548,0.36195143214781855,0.5243547399797043,0.9069849370829464,0.9623406716458729,0.7950115230279816,0.37212526410965807,0.0,0.8399773640466823,0.4120826787465819,0.6772839324119098,0.2839166336350848,0.11008034476797424,0.36584494273579216,0.14947097575162815,0.8431539543140331,0.8108804391873374,0.4303359325550433,0.1324272882000819,0.6667271135617409,0.43480843604133634,0.32390994330434875,0.24990990352133957,0.5738511034410949,0.6459066199699778,0.5242657605378334,0.1718288806525088,0.28909001136594026,0.5380224581027129,0.19814404207715106,0.5751046615219622,0.5677292390326422,0.5295095843874649,0.5969567981059547,0.8882850640288874,0.6682539528688578,,0.6746741915070863,,0.20321102760921111,,0.7962304531332668,0.15140943217555763,0.46726387428758287
UT,1.0,0.5667056447593823,1.0,0.8542805167506208,0.8530266401773536,0.7793809837805108,0.8874963884105891,0.6748319857021883,0.9666587994366271,0.652971096278446,0.6378613346366031,0.7490722217711723,0.9642350351664702,0.5874871607639878,0.717119408967352,0.9098275522565931,0.6045494308196478,0.7452202321503101,0.938490594344294,1.0,0.5380034200227148,0.870566302347223,0.7679049170541492,0.0,0.8175244907474143,1.0,0.7737823359016962,0.1286832649824415,0.07769467466090585,0.6761344249892953,0.9204963534005024,0.678192207171734,0.8489871146879238,0.8892081104705684,0.8649646797713859,0.24734450439307698,0.6947946828268794,0.9732129973400192,0.39519865833694373,0.5715708285746417,0.590249387805389,0.6397738051879747,0.6872486141117488,0.9351791203090891,0.06051059557722408,,0.05864783287402789,,0.1754209701402564,,0.07910499118874387,0.29690350321741965,0.6219873657786913
VA,0.6147253290687034,0.3532813184425603,0.4819042629216106,0.6630414064745086,0.7167533350670169,0.7003309923516999,0.7501269180251647,0.3383514417907849,0.8827755166133031,0.613885240726866,,0.5858981811867244,0.7187175198645892,0.8108395822704955,0.6466291535249484,0.5489669028835278,0.7084355205164493,0.7160595197943458,0.7266936234443782,0.7622724023586922,0.5379354880283882,0.6757468285214835,0.693500619726378,0.2829161709935907,0.8377895833654909,0.4286455367012951,0.7721633303485689,0.24690632957460476,0.9344940935984644,0.6985694532545217,,0.6925578950805141,0.8173880564742128,0.7850512421982829,0.6882850349451404,0.2457652156127299,0.27612238002290723,0.8249028859916834,0.44146125833783084,0.6548464990387759,0.5480627087172238,0.6066173249268033,0.5820403997215223,0.9145117235424347,0.1765187455720093,,0.1936624087146567,,0.28688261061769077,,0.2119765059689796,0.15556233351128557,0.5318643017458268
VT,0.5671945904992377,0.8770608707110623,0.18986517866630015,0.8305197998524803,0.9897792549928609,0.9525228315092149,0.616612217418044,1.0,0.9888454003462603,0.2817779642461893,0.4548703141115279,1.0,0.23288733236891657,0.31283076541051036,0.6781297958974757,0.6844174257842314,0.8736706021651671,0.6445759208020656,0.8869084264077212,0.7467526071594319,0.5146486999661568,0.995892459774347,0.9597211023006789,0.34410527493878773,0.0,0.0,0.4935757754184939,1.0,0.6025110873136945,0.8424134775759398,0.856773187630884,0.796099133603199,0.7248181560370379,0.9544772669995507,0.5865815035173516,0.22843367079992094,0.48810413467116065,1.0,,0.7304367587482428,0.5045968288703223,0.7416051287564538,0.5863126829518631,0.9350932955043608,0.0,,0.0,,0.37539685729212713,,0.0,0.20450587497024264,0.5634044323005251
WA,0.7922059587884895,0.6008600233848189,0.5430521479835528,0.8798602759924883,0.8171342706446663,0.758953414875396,0.7415360851010887,0.7206911689539064,0.9258034578188244,0.656880075453709,0.19800557129722351,0.8428461569567295,0.6038949404913927,0.37007507360433867,0.5080491915477638,0.7866669875295692,0.7252811013110516,0.7967569959586127,0.777621523797555,0.7523223149280411,0.5369304803354019,0.762923879510253,0.3202145093169879,0.1851078481737662,0.44474128652037737,0.602509001417183,0.8187530455360863,0.14733469658387527,0.44197460344862427,0.5169433817363005,0.3531700223827161,0.8725387990273609,0.6394683881409631,0.6857954232311165,0.5614543037297629,0.3285716555674555,0.362485888597589,0.8307823359527335,0.6178027255305844,0.5960039963428121,0.5406405951192423,0.648405379082726,0.5919891392423309,0.938268716341813,0.20358579834942334,,0.19713486683097814,,0.3795764176345296,,0.17738872557014596,0.9491321810214327,0.5600487203172652
WI,0.43264733548397305,0.19103203223911747,0.12282710352131421,0.6189533433618486,0.750763420755903,0.7608927677460287,0.7377994956449583,0.6948178551592029,0.9635548099357408,0.6073071245818227,0.6027412023703931,0.7707651794341583,0.6473724065725905,0.8063448379973461,0.669581527943063,0.5425503190742762,0.7839996930362619,0.5444419388931939,0.7396358553105826,0.9067841894742071,0.47562858293277727,0.8805078125660734,0.6466877736295211,0.2880676467460961,0.6016517339690415,0.46670456099830815,0.4040260905421143,0.2806531856552295,0.07518278297821668,0.7822726327204812,0.624542610577917,0.8163787091389518,0.9132373392902357,0.8064120559866413,0.8479811444111643,0.12870415442468797,0.6328994192220102,0.5391214326713683,0.5234550247445428,0.6321369162809996,0.5538907998483092,0.6398683450770019,0.6032289464594953,0.914534354067066,0.0972268192519395,,0.11061858944572425,,0.2161716834786802,,0.1361695898290656,0.17390402773269356,0.5325507521764141
WV,0.0,0.0,0.7277301121811072,0.14606365006063493,0.9276388804410701,0.24056396947555336,0.0,0.0,0.9594509805666075,0.015330027764986317,0.6779540841264576,0.25457992766225757,0.7017992380555147,0.9175600921295393,0.846317298648231,0.0,0.7145544564343174,0.2194679542972512,0.33344560398977985,0.5997934670978713,0.0,0.40227787099669965,0.3794800517588234,0.3331836741047528,0.4987702060367507,0.7095676294842048,0.030382879033984574,0.11096745005975844,0.7058412700040995,0.36550982671162924,0.6148083806206226,0.039059369235026856,1.0,1.0,0.9463168072740282,0.06442630382949477,0.4048704336612512,0.9301908479263338,0.49334546951823294,0.0,0.0,0.0,0.0,0.7797960557495136,0.014162109581209429,,0.016841587693104315,,0.127376120242736,,0.01866331454394291,0.061969144218405034,0.35124451213109065
